Name,Description,Code,Producer,Price,Weight,Photo_1,Photo_2,Category,Subcategory
Twisted Macrame 3 mm  VR   911,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",28996,Yarn Art,26.7,0.25,28996_1.jpg,28996_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   912,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",28997,Yarn Art,26.7,0.25,28997_1.jpg,28997_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   915,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29000,Yarn Art,28.6,0.25,29000_1.jpg,29000_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   916,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29001,Yarn Art,28.6,0.25,29001_1.jpg,29001_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   918,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29003,Yarn Art,28.6,0.25,29003_1.jpg,29003_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   921,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29005,Yarn Art,28.6,0.25,29005_1.jpg,29005_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   922,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29006,Yarn Art,28.6,0.25,29006_1.jpg,29006_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   923,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29008,Yarn Art,28.6,0.25,29008_1.jpg,29008_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   925,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29010,Yarn Art,28.6,0.25,29010_1.jpg,29010_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   926,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29011,Yarn Art,28.6,0.25,29011_1.jpg,29011_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   927,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29012,Yarn Art,28.6,0.25,29012_1.jpg,29012_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Twisted Macrame 3 mm  VR   928,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 60% bawełna, 20% poliester.Waga motka: 250 gramów 195 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29013,Yarn Art,28.6,0.25,29013_1.jpg,29013_2.jpg,SZNURKI,Twisted Macrame 3 mm VR
Macrame  131,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29052,Yarn Art,8.0,0.09,29052_1.jpg,29052_2.jpg,SZNURKI,Macrame
Macrame  133,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29061,,8.0,0.09,29061_1.jpg,29061_2.jpg,SZNURKI,Macrame
Macrame  135,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29063,Yarn Art,8.0,0.09,29063_1.jpg,29063_2.jpg,SZNURKI,Macrame
Macrame  137,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29064,Yarn Art,8.0,0.09,29064_1.jpg,29064_2.jpg,SZNURKI,Macrame
Macrame  140,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29065,Yarn Art,8.0,0.09,29065_1.jpg,29065_2.jpg,SZNURKI,Macrame
Macrame  141,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29066,Yarn Art,8.0,0.09,29066_1.jpg,29066_2.jpg,SZNURKI,Macrame
Macrame  142,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29067,Yarn Art,8.0,0.09,29067_1.jpg,29067_2.jpg,SZNURKI,Macrame
Macrame  143,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29068,Yarn Art,8.0,0.09,29068_1.jpg,29068_2.jpg,SZNURKI,Macrame
Macrame  145,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29448,Yarn Art,8.0,0.09,29448_1.jpg,29448_2.jpg,SZNURKI,Macrame
Macrame  147,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29070,Yarn Art,8.0,0.09,29070_1.jpg,29070_2.jpg,SZNURKI,Macrame
Macrame  150,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29073,Yarn Art,8.0,0.09,29073_1.jpg,29073_2.jpg,SZNURKI,Macrame
Macrame  151,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29074,Yarn Art,8.0,0.09,29074_1.jpg,29074_2.jpg,SZNURKI,Macrame
Macrame  152,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29075,Yarn Art,7.9,0.09,29075_1.jpg,29075_2.jpg,SZNURKI,Macrame
Macrame  154,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29076,Yarn Art,8.0,0.09,29076_1.jpg,29076_2.jpg,SZNURKI,Macrame
Macrame  155,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29077,Yarn Art,8.0,0.09,29077_1.jpg,29077_2.jpg,SZNURKI,Macrame
Macrame  157,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29079,Yarn Art,8.0,0.09,29079_1.jpg,29079_2.jpg,SZNURKI,Macrame
Macrame  159,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29081,Yarn Art,8.0,0.09,29081_1.jpg,29081_2.jpg,SZNURKI,Macrame
Macrame  160,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29082,Yarn Art,8.0,0.09,29082_1.jpg,29082_2.jpg,SZNURKI,Macrame
Macrame  161,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29083,Yarn Art,8.0,0.09,29083_1.jpg,29083_2.jpg,SZNURKI,Macrame
Macrame  162,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29084,Yarn Art,8.0,0.09,29084_1.jpg,29084_2.jpg,SZNURKI,Macrame
Macrame  163,"
Macrame
100% poliester do zastosowania w technice makramy,  wykonany w formie skręcanego sznurka o średnicy ok 2-2,5 mm. 
Sznurek poliestrowy  może być używany zarówno do wiązania, do robienia na drutach jak i szydełkowania.
Zastosowanie:  torby, plecaki, dywaniki, kopertówki , makrama oraz na inne pomysły.
Skład :
100% poliester
90 gramów  130 metrów
",29085,Yarn Art,8.0,0.09,29085_1.jpg,29085_2.jpg,SZNURKI,Macrame
Twisted Macrame 3 mm  Lurex  751,"
Twisted Macrame
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 78% bawełna, 18% poliester.4% metallic poliesterWaga motka: 250 gramów 190 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29352,Yarn Art,13.0,0.25,29352_1.jpg,29352_2.jpg,SZNURKI,Twisted Makrame 3mm Lurex
Twisted Macrame 3 mm  Lurex  752,"
Twisted Macrame 3mm Lurex
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 78% bawełna, 18% poliester.4% metallic poliesterWaga motka: 250 gramów 190 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29353,Yarn Art,13.0,0.25,29353_1.jpg,29353_2.jpg,SZNURKI,Twisted Makrame 3mm Lurex
Twisted Macrame 3 mm  Lurex  758,"
Twisted Macrame 3 mm Lurex
Grubość sznurka 3 mm.
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 78% bawełna, 18% poliester.4% metallic poliesterWaga motka: 250 gramów 190 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29355,Yarn Art,13.0,0.25,29355_1.jpg,29355_2.jpg,SZNURKI,Twisted Makrame 3mm Lurex
Twisted Macrame 3 mm  Lurex  769,"
Twisted Macrame 3 mm Lurex
Grubość sznurka 3 mm.
kolor ciemny beż / brąz
Skręcona przędza bawełniana z dodatkiem poliestru ( bez rdzenia). Idealny do tworzenia kolorowych domowych akcesoriów  takich jak  wiszące makramy, dywaniki, podkładki, poduszki, i  różne akcesoria modowe. Sznurek można rozczesywać.
Skład: 78% bawełna, 18% poliester.4% metallic poliesterWaga motka: 250 gramów 190 m.Zalecane druty o grubości 7 mm. a szydełko 8 mm.
",29354,Yarn Art,13.0,0.25,29354_1.jpg,29354_2.jpg,SZNURKI,Twisted Makrame 3mm Lurex
Zapięcia do torebek,"
Nadaj domowym torebkom profesjonalny wygląd dzięki tym pięknym zapięciom. Idealne do toreb, plecaków i walizek. Część z zamknięciem sprężynowym można łatwo zatrzasnąć i można ją ponownie otworzyć jednym naciśnięciem przycisku. Idealne również do zastąpienia zepsutego zamka. Zamknięcie składa się z dwóch części. Przymocuj część z zamknięciem sprężynowym do klapy torby, a część z haczykiem z przodu torby; Aby to zrobić, przełóż szpilki z tyłu zamknięcia przez tkaninę i wygnij je. To prążkowane zamknięcie torby ma wymiary 2,5 x 1,8 cm.
",29356,,6.3,0.05,29356_1.jpg,29356_2.jpg,SZNURKI,Zapięcia do toreb
